Event ID,Event Date,Event Time,Event Millis,Order ID,Execution Options,Event Type,Symbol,Order Type,Side,Limit Price (USD),Original Quantity (BTC),Gross Notional Value (USD),Fill Price (USD),Fill Quantity (BTC),Total Exec Quantity (BTC),Remaining Quantity (BTC),Avg Price (USD)
374488243,2017-02-10,01:23:07,699,374480177,maker-or-cancel,Fill,BTCUSD,limit,sell,980.12,10,,980.12,0.5,3.50348501,6.49651499,980.12
374488243,2017-02-10,01:23:07,699,374488241,,Fill,BTCUSD,limit,buy,980.50,0.5,,980.12,0.5,0.5,0,980.12
374488449,2017-02-10,01:23:23,37,374453074,,Fill,BTCUSD,limit,buy,980.11,10,,980.11,1.69336183,6.24534092,3.75465908,980.11
374488449,2017-02-10,01:23:23,37,374488447,,Fill,BTCUSD,market,sell,,1.69336183,,980.11,1.69336183,1.69336183,0,980.11
374489184,2017-02-10,01:24:21,388,374453074,,Fill,BTCUSD,limit,buy,980.11,10,,980.11,0.05,6.29534092,3.70465908,980.11
374489184,2017-02-10,01:24:21,388,374489182,,Fill,BTCUSD,limit,sell,980.11,0.05,,980.11,0.05,0.05,0,980.11
374494116,2017-02-10,01:27:52,353,374453074,,Fill,BTCUSD,limit,buy,980.11,10,,980.11,1,7.29534092,2.70465908,980.11
374494116,2017-02-10,01:27:52,353,374494114,,Fill,BTCUSD,limit,sell,980.11,1,,980.11,1,1,0,980.11
374495005,2017-02-10,01:30:00,697,374480177,maker-or-cancel,Fill,BTCUSD,limit,sell,980.12,10,,980.12,0.02,3.52348501,6.47651499,980.12
374495005,2017-02-10,01:30:00,697,374495003,,Fill,BTCUSD,limit,buy,1500.00,0.02,,980.12,0.02,0.02,0,980.12
374495472,2017-02-10,01:33:34,726,374453074,,Fill,BTCUSD,limit,buy,980.11,10,,980.11,2.70465908,10,0,980.11
374495472,2017-02-10,01:33:34,726,374495470,,Fill,BTCUSD,limit,sell,980.11,3,,980.11,2.70465908,2.70465908,0.29534092,980.11
374495474,2017-02-10,01:33:34,726,374453454,,Fill,BTCUSD,limit,buy,980.11,0.06476691,,980.11,0.06476691,0.06476691,0,980.11
374495474,2017-02-10,01:33:34,726,374495470,,Fill,BTCUSD,limit,sell,980.11,3,,980.11,0.06476691,2.76942599,0.23057401,980.11
374495476,2017-02-10,01:33:34,726,374470005,,Fill,BTCUSD,limit,buy,980.11,0.0893759,,980.11,0.0893759,0.0893759,0,980.11
374495476,2017-02-10,01:33:34,726,374495470,,Fill,BTCUSD,limit,sell,980.11,3,,980.11,0.0893759,2.85880189,0.14119811,980.11
374495478,2017-02-10,01:33:34,726,374470685,,Fill,BTCUSD,limit,buy,980.11,0.00267466,,980.11,0.00267466,0.00267466,0,980.11
374495478,2017-02-10,01:33:34,726,374495470,,Fill,BTCUSD,limit,sell,980.11,3,,980.11,0.00267466,2.86147655,0.13852345,980.11
374495480,2017-02-10,01:33:34,726,374478794,,Fill,BTCUSD,limit,buy,980.11,0.1333773,,980.11,0.1333773,0.1333773,0,980.11
374495480,2017-02-10,01:33:34,726,374495470,,Fill,BTCUSD,limit,sell,980.11,3,,980.11,0.1333773,2.99485385,0.00514615,980.11
374495482,2017-02-10,01:33:34,726,374478800,,Fill,BTCUSD,limit,buy,980.11,0.01244821,,980.11,0.00514615,0.00514615,0.00730206,980.11
374495482,2017-02-10,01:33:34,726,374495470,,Fill,BTCUSD,limit,sell,980.11,3,,980.11,0.00514615,3,0,980.11
374497851,2017-02-10,01:36:46,900,374480177,maker-or-cancel,Fill,BTCUSD,limit,sell,980.12,10,,980.12,0.498,4.02148501,5.97851499,980.12
374497851,2017-02-10,01:36:46,900,374497849,immediate-or-cancel,Fill,BTCUSD,limit,buy,980.12,0.498,,980.12,0.498,0.498,0,980.12
374498423,2017-02-10,01:38:47,120,374480177,maker-or-cancel,Fill,BTCUSD,limit,sell,980.12,10,,980.12,0.0852,4.10668501,5.89331499,980.12
374498423,2017-02-10,01:38:47,120,374498421,immediate-or-cancel,Fill,BTCUSD,limit,buy,980.12,0.0852,,980.12,0.0852,0.0852,0,980.12
374498677,2017-02-10,01:39:35,48,374480177,maker-or-cancel,Fill,BTCUSD,limit,sell,980.12,10,,980.12,0.50886626,4.61555127,5.38444873,980.12
374498677,2017-02-10,01:39:35,48,374498675,,Fill,BTCUSD,limit,buy,980.12,0.50886626,,980.12,0.50886626,0.50886626,0,980.12
374499413,2017-02-10,01:42:22,503,374480177,maker-or-cancel,Fill,BTCUSD,limit,sell,980.12,10,,980.12,0.509,5.12455127,4.87544873,980.12
374499413,2017-02-10,01:42:22,503,374499411,,Fill,BTCUSD,limit,buy,980.12,0.509,,980.12,0.509,0.509,0,980.12
374500644,2017-02-10,01:45:00,279,374480212,maker-or-cancel,Fill,BTCUSD,limit,sell,980.12,46.6877,,980.12,0.02,0.02,46.6677,980.12
374500644,2017-02-10,01:45:00,279,374500642,,Fill,BTCUSD,limit,buy,1500.00,0.02,,980.12,0.02,0.02,0,980.12
374500661,2017-02-10,01:45:27,621,374478800,,Fill,BTCUSD,limit,buy,980.11,0.01244821,,980.11,0.00730206,0.01244821,0,980.11
374500661,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.00730206,0.00730206,0.26969794,980.11
374500663,2017-02-10,01:45:27,621,374479566,,Fill,BTCUSD,limit,buy,980.11,0.03467638,,980.11,0.03467638,0.03467638,0,980.11
374500663,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.03467638,0.04197844,0.23502156,980.11
374500665,2017-02-10,01:45:27,621,374480230,,Fill,BTCUSD,limit,buy,980.11,0.00887217,,980.11,0.00887217,0.00887217,0,980.11
374500665,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.00887217,0.05085061,0.22614939,980.11
374500667,2017-02-10,01:45:27,621,374480251,,Fill,BTCUSD,limit,buy,980.11,0.02442276,,980.11,0.02442276,0.02442276,0,980.11
374500667,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.02442276,0.07527337,0.20172663,980.11
374500669,2017-02-10,01:45:27,621,374480275,,Fill,BTCUSD,limit,buy,980.11,0.01332098,,980.11,0.01332098,0.01332098,0,980.11
374500669,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.01332098,0.08859435,0.18840565,980.11
374500671,2017-02-10,01:45:27,621,374488148,,Fill,BTCUSD,limit,buy,980.11,0.01332179,,980.11,0.01332179,0.01332179,0,980.11
374500671,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.01332179,0.10191614,0.17508386,980.11
374500673,2017-02-10,01:45:27,621,374488160,,Fill,BTCUSD,limit,buy,980.11,0.01332128,,980.11,0.01332128,0.01332128,0,980.11
374500673,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.01332128,0.11523742,0.16176258,980.11
374500675,2017-02-10,01:45:27,621,374491959,,Fill,BTCUSD,limit,buy,980.11,0.01242126,,980.11,0.01242126,0.01242126,0,980.11
374500675,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.01242126,0.12765868,0.14934132,980.11
374500677,2017-02-10,01:45:27,621,374491983,,Fill,BTCUSD,limit,buy,980.11,0.00826854,,980.11,0.00826854,0.00826854,0,980.11
374500677,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.00826854,0.13592722,0.14107278,980.11
374500679,2017-02-10,01:45:27,621,374491989,,Fill,BTCUSD,limit,buy,980.11,0.01332118,,980.11,0.01332118,0.01332118,0,980.11
374500679,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.01332118,0.1492484,0.1277516,980.11
374500681,2017-02-10,01:45:27,621,374491995,,Fill,BTCUSD,limit,buy,980.11,0.00491103,,980.11,0.00491103,0.00491103,0,980.11
374500681,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.00491103,0.15415943,0.12284057,980.11
374500683,2017-02-10,01:45:27,621,374492001,,Fill,BTCUSD,limit,buy,980.11,0.08880947,,980.11,0.08880947,0.08880947,0,980.11
374500683,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.08880947,0.2429689,0.0340311,980.11
374500685,2017-02-10,01:45:27,621,374494900,,Fill,BTCUSD,limit,buy,980.11,0.0133084,,980.11,0.0133084,0.0133084,0,980.11
374500685,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.0133084,0.2562773,0.0207227,980.11
374500687,2017-02-10,01:45:27,621,374494915,,Fill,BTCUSD,limit,buy,980.11,0.00626873,,980.11,0.00626873,0.00626873,0,980.11
374500687,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.00626873,0.26254603,0.01445397,980.11
374500689,2017-02-10,01:45:27,621,374494921,,Fill,BTCUSD,limit,buy,980.11,0.01065546,,980.11,0.01065546,0.01065546,0,980.11
374500689,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.01065546,0.27320149,0.00379851,980.11
374500691,2017-02-10,01:45:27,621,374498081,,Fill,BTCUSD,limit,buy,980.11,0.00398358,,980.11,0.00379851,0.00379851,0.00018507,980.11
374500691,2017-02-10,01:45:27,621,374500659,,Fill,BTCUSD,limit,sell,980.11,0.277,,980.11,0.00379851,0.277,0,980.11
374500903,2017-02-10,01:46:44,733,374498081,,Fill,BTCUSD,limit,buy,980.11,0.00398358,,980.11,0.00018507,0.00398358,0,980.11
374500903,2017-02-10,01:46:44,733,374500901,,Fill,BTCUSD,limit,sell,979.87,0.36,,980.11,0.00018507,0.00018507,0.35981493,980.11
374500905,2017-02-10,01:46:44,733,374450791,,Fill,BTCUSD,limit,buy,980.10,0.01951831,,980.10,0.01951831,0.01951831,0,980.10
374500905,2017-02-10,01:46:44,733,374500901,,Fill,BTCUSD,limit,sell,979.87,0.36,,980.10,0.01951831,0.01970338,0.34029662,980.1000939280468630255316600502046
374500907,2017-02-10,01:46:44,733,374444616,,Fill,BTCUSD,limit,buy,979.96,0.01331003,,979.96,0.01331003,0.01331003,0,979.96
374500907,2017-02-10,01:46:44,733,374500901,,Fill,BTCUSD,limit,sell,979.87,0.36,,979.96,0.01331003,0.03301341,0.32698659,980.0436122018294989823832194250761
374500909,2017-02-10,01:46:44,733,374446173,,Fill,BTCUSD,limit,buy,979.96,0.00762205,,979.96,0.00762205,0.00762205,0,979.96
374500909,2017-02-10,01:46:44,733,374500901,,Fill,BTCUSD,limit,sell,979.87,0.36,,979.96,0.00762205,0.04063546,0.31936454,980.0279289443259655483166672654868
374500911,2017-02-10,01:46:44,733,374446185,,Fill,BTCUSD,limit,buy,979.96,0.00266178,,979.96,0.00266178,0.00266178,0,979.96
374500911,2017-02-10,01:46:44,733,374500901,,Fill,BTCUSD,limit,sell,979.87,0.36,,979.96,0.00266178,0.04329724,0.31670276,980.0237528835556261784815845074651
374500913,2017-02-10,01:46:44,733,374446952,,Fill,BTCUSD,limit,buy,979.96,0.01331075,,979.96,0.01331075,0.01331075,0,979.96
374500913,2017-02-10,01:46:44,733,374500901,,Fill,BTCUSD,limit,sell,979.87,0.36,,979.96,0.01331075,0.05660799,0.30339201,980.0087620899452533114141660921011
374500915,2017-02-10,01:46:44,733,374441351,maker-or-cancel,Fill,BTCUSD,limit,buy,979.87,0.50899609,,979.87,0.30339201,0.34339201,0.16560408,979.87
374500915,2017-02-10,01:46:44,733,374500901,,Fill,BTCUSD,limit,sell,979.87,0.36,,979.87,0.30339201,0.36,0,979.8918195638888888888888888888889
374500938,2017-02-10,01:47:00,181,374441351,maker-or-cancel,Fill,BTCUSD,limit,buy,979.87,0.50899609,,979.87,0.16560408,0.50899609,0,979.87
374500938,2017-02-10,01:47:00,181,374500936,,Fill,BTCUSD,market,sell,,0.80800248,,979.87,0.16560408,0.16560408,0.6423984,979.87
374500940,2017-02-10,01:47:00,181,374442487,,Fill,BTCUSD,limit,buy,979.87,0.01774858,,979.87,0.01774858,0.01774858,0,979.87
374500940,2017-02-10,01:47:00,181,374500936,,Fill,BTCUSD,market,sell,,0.80800248,,979.87,0.01774858,0.18335266,0.62464982,979.87
374500942,2017-02-10,01:47:00,181,374442490,,Fill,BTCUSD,limit,buy,979.87,0.01331115,,979.87,0.01331115,0.01331115,0,979.87
374500942,2017-02-10,01:47:00,181,374500936,,Fill,BTCUSD,market,sell,,0.80800248,,979.87,0.01331115,0.19666381,0.61133867,979.87
374500944,2017-02-10,01:47:00,181,374442493,,Fill,BTCUSD,limit,buy,979.87,0.01247706,,979.87,0.01247706,0.01247706,0,979.87
374500944,2017-02-10,01:47:00,181,374500936,,Fill,BTCUSD,market,sell,,0.80800248,,979.87,0.01247706,0.20914087,0.59886161,979.87
374500946,2017-02-10,01:47:00,181,374442496,,Fill,BTCUSD,limit,buy,979.87,0.31060039,,979.87,0.31060039,0.31060039,0,979.87
374500946,2017-02-10,01:47:00,181,374500936,,Fill,BTCUSD,market,sell,,0.80800248,,979.87,0.31060039,0.51974126,0.28826122,979.87
374500948,2017-02-10,01:47:00,181,374442499,,Fill,BTCUSD,limit,buy,979.87,0.00887429,,979.87,0.00887429,0.00887429,0,979.87
374500948,2017-02-10,01:47:00,181,374500936,,Fill,BTCUSD,market,sell,,0.80800248,,979.87,0.00887429,0.52861555,0.27938693,979.87
374500950,2017-02-10,01:47:00,181,374442505,,Fill,BTCUSD,limit,buy,979.87,0.04437252,,979.87,0.04437252,0.04437252,0,979.87
374500950,2017-02-10,01:47:00,181,374500936,,Fill,BTCUSD,market,sell,,0.80800248,,979.87,0.04437252,0.57298807,0.23501441,979.87
374500952,2017-02-10,01:47:00,181,374442508,,Fill,BTCUSD,limit,buy,979.87,0.0541333,,979.87,0.0541333,0.0541333,0,979.87
374500952,2017-02-10,01:47:00,181,374500936,,Fill,BTCUSD,market,sell,,0.80800248,,979.87,0.0541333,0.62712137,0.18088111,979.87
374500954,2017-02-10,01:47:00,181,374442511,,Fill,BTCUSD,limit,buy,979.87,0.0319472,,979.87,0.0319472,0.0319472,0,979.87
374500954,2017-02-10,01:47:00,181,374500936,,Fill,BTCUSD,market,sell,,0.80800248,,979.87,0.0319472,0.65906857,0.14893391,979.87
374500956,2017-02-10,01:47:00,181,374442514,,Fill,BTCUSD,limit,buy,979.87,0.00576818,,979.87,0.00576818,0.00576818,0,979.87
374500956,2017-02-10,01:47:00,181,374500936,,Fill,BTCUSD,market,sell,,0.80800248,,979.87,0.00576818,0.66483675,0.14316573,979.87
374500958,2017-02-10,01:47:00,181,374439406,,Fill,BTCUSD,limit,buy,979.32,0.00050034,,979.32,0.00050034,0.00050034,0,979.32
374500958,2017-02-10,01:47:00,181,374500936,,Fill,BTCUSD,market,sell,,0.80800248,,979.32,0.00050034,0.66533709,0.14266539,979.8695863946199061290871368677192
374500960,2017-02-10,01:47:00,181,374437125,,Fill,BTCUSD,limit,buy,979.31,0.52,,979.31,0.14266539,0.36266539,0.15733461,979.31
374500960,2017-02-10,01:47:00,181,374500936,,Fill,BTCUSD,market,sell,,0.80800248,,979.31,0.14266539,0.80800248,0,979.7707827235876800774175841638506
374501398,2017-02-10,01:47:38,553,374437125,,Fill,BTCUSD,limit,buy,979.31,0.52,,979.31,0.157,0.51966539,0.00033461,979.31
374501398,2017-02-10,01:47:38,553,374501396,,Fill,BTCUSD,limit,sell,979.31,0.157,,979.31,0.157,0.157,0,979.31
374501766,2017-02-10,01:48:10,60,374501216,maker-or-cancel,Fill,BTCUSD,limit,sell,979.32,10,,979.32,0.00025464,0.00025464,9.99974536,979.32
374501766,2017-02-10,01:48:10,60,374501764,immediate-or-cancel,Fill,BTCUSD,limit,buy,979.32,0.00025464,,979.32,0.00025464,0.00025464,0,979.32
374503838,2017-02-10,01:50:58,120,374437125,,Fill,BTCUSD,limit,buy,979.31,0.52,,979.31,0.00033461,0.52,0,979.31
374503838,2017-02-10,01:50:58,120,374503835,,Fill,BTCUSD,limit,sell,977.35,0.84,,979.31,0.00033461,0.00033461,0.83966539,979.31
374503840,2017-02-10,01:50:58,120,374503271,,Fill,BTCUSD,limit,buy,979.31,0.00355198,,979.31,0.00355198,0.00355198,0,979.31
374503840,2017-02-10,01:50:58,120,374503835,,Fill,BTCUSD,limit,sell,977.35,0.84,,979.31,0.00355198,0.00388659,0.83611341,979.31
374503842,2017-02-10,01:50:58,120,374477433,,Fill,BTCUSD,limit,buy,977.35,2.10200632,,977.35,0.83611341,0.83611341,1.26589291,977.35
374503842,2017-02-10,01:50:58,120,374503835,,Fill,BTCUSD,limit,sell,977.35,0.84,,977.35,0.83611341,0.84,0,977.35906871
374503948,2017-02-10,01:51:17,495,374501243,maker-or-cancel,Fill,BTCUSD,limit,sell,979.32,7.5,,979.32,0.0177,0.0177,7.4823,979.32
374503948,2017-02-10,01:51:17,495,374503946,immediate-or-cancel,Fill,BTCUSD,limit,buy,979.32,0.0177,,979.32,0.0177,0.0177,0,979.32
374504023,2017-02-10,01:51:38,249,374477433,,Fill,BTCUSD,limit,buy,977.35,2.10200632,,977.35,1.26,2.09611341,0.00589291,977.35
374504023,2017-02-10,01:51:38,249,374504021,,Fill,BTCUSD,limit,sell,977.35,1.26,,977.35,1.26,1.26,0,977.35
374504124,2017-02-10,01:51:58,761,374477433,,Fill,BTCUSD,limit,buy,977.35,2.10200632,,977.35,0.00589291,2.10200632,0,977.35
374504124,2017-02-10,01:51:58,761,374504122,,Fill,BTCUSD,market,sell,,3.46130534,,977.35,0.00589291,0.00589291,3.45541243,977.35
374504126,2017-02-10,01:51:58,761,374410435,,Fill,BTCUSD,limit,buy,976.91,1.04,,976.91,1.04,1.04,0,976.91
374504126,2017-02-10,01:51:58,761,374504122,,Fill,BTCUSD,market,sell,,3.46130534,,976.91,1.04,1.04589291,2.41541243,976.9124791069670794498453957394166
374504128,2017-02-10,01:51:58,761,374400422,,Fill,BTCUSD,limit,buy,973.56,0.0513579,,973.56,0.0513579,0.0513579,0,973.56
374504128,2017-02-10,01:51:58,761,374504122,,Fill,BTCUSD,market,sell,,3.46130534,,973.56,0.0513579,1.09725081,2.36405453,976.7555630353100400080816527262349
374504130,2017-02-10,01:51:58,761,374504104,maker-or-cancel,Fill,BTCUSD,limit,buy,973.10,15.4139,,973.10,2.36405453,2.36405453,13.04984547,973.10
374504130,2017-02-10,01:51:58,761,374504122,,Fill,BTCUSD,market,sell,,3.46130534,,973.10,2.36405453,3.46130534,0,974.2588314544650949517213063901493
374504195,2017-02-10,01:52:05,42,374389868,,Fill,BTCUSD,limit,buy,972.92,0.13361838,,972.92,0.1336,0.1336,0.00001838,972.92
374504195,2017-02-10,01:52:05,42,374504193,immediate-or-cancel,Fill,BTCUSD,limit,sell,972.92,0.1336,,972.92,0.1336,0.1336,0,972.92
374504242,2017-02-10,01:52:17,170,374501243,maker-or-cancel,Fill,BTCUSD,limit,sell,979.32,7.5,,979.32,0.0173,0.035,7.465,979.32
374504242,2017-02-10,01:52:17,170,374504240,immediate-or-cancel,Fill,BTCUSD,limit,buy,979.32,0.0173,,979.32,0.0173,0.0173,0,979.32
374504729,2017-02-10,01:53:16,733,374504709,maker-or-cancel,Fill,BTCUSD,limit,sell,975.18,10,,975.18,0.498,0.498,9.502,975.18
374504729,2017-02-10,01:53:16,733,374504727,immediate-or-cancel,Fill,BTCUSD,limit,buy,975.18,0.498,,975.18,0.498,0.498,0,975.18
374504893,2017-02-10,01:53:22,752,374389868,,Fill,BTCUSD,limit,buy,972.92,0.13361838,,972.92,0.00001838,0.13361838,0,972.92
374504893,2017-02-10,01:53:22,752,374504891,,Fill,BTCUSD,limit,sell,972.35,2.1,,972.92,0.00001838,0.00001838,2.09998162,972.92
374504895,2017-02-10,01:53:22,752,374387140,,Fill,BTCUSD,limit,buy,972.40,0.1,,972.40,0.1,0.1,0,972.40
374504895,2017-02-10,01:53:22,752,374504891,,Fill,BTCUSD,limit,sell,972.35,2.1,,972.40,0.1,0.10001838,1.99998162,972.400095558436359397142805152413
374504897,2017-02-10,01:53:22,752,374504436,maker-or-cancel,Fill,BTCUSD,limit,buy,972.35,15.3148,,972.35,1.99998162,1.99998162,13.31481838,972.35
374504897,2017-02-10,01:53:22,752,374504891,,Fill,BTCUSD,limit,sell,972.35,2.1,,972.35,1.99998162,2.1,0,972.3523859412380952380952380952381
374505361,2017-02-10,01:53:52,895,374505044,maker-or-cancel,Fill,BTCUSD,limit,sell,973.52,15.4537,,973.52,3.04298989,3.04298989,12.41071011,973.52
374505361,2017-02-10,01:53:52,895,374505359,,Fill,BTCUSD,limit,buy,979.30,3.04298989,,973.52,3.04298989,3.04298989,0,973.52
374506129,2017-02-10,01:54:17,487,374506082,maker-or-cancel,Fill,BTCUSD,limit,sell,972.32,7.5,,972.32,0.495,0.495,7.005,972.32
374506129,2017-02-10,01:54:17,487,374506127,immediate-or-cancel,Fill,BTCUSD,limit,buy,973.07,0.495,,972.32,0.495,0.495,0,972.32
374507132,2017-02-10,01:55:13,263,374506758,,Fill,BTCUSD,limit,sell,970.40,10,,970.40,0.05976916,0.05976916,9.94023084,970.40
374507132,2017-02-10,01:55:13,263,374507130,,Fill,BTCUSD,limit,buy,970.40,0.05976916,,970.40,0.05976916,0.05976916,0,970.40
374508019,2017-02-10,01:55:41,131,374485239,,Fill,BTCUSD,limit,buy,970.20,21,,970.20,0.82,0.82,20.18,970.20
374508019,2017-02-10,01:55:41,131,374508017,,Fill,BTCUSD,limit,sell,970.20,0.82,,970.20,0.82,0.82,0,970.20
374509563,2017-02-10,01:56:36,320,374506758,,Fill,BTCUSD,limit,sell,970.40,10,,970.40,0.1,0.15976916,9.84023084,970.40
374509563,2017-02-10,01:56:36,320,374509561,,Fill,BTCUSD,limit,buy,970.40,0.1,,970.40,0.1,0.1,0,970.40
374510135,2017-02-10,01:57:04,931,374506758,,Fill,BTCUSD,limit,sell,970.40,10,,970.40,0.01957955,0.17934871,9.82065129,970.40
374510135,2017-02-10,01:57:04,931,374510133,,Fill,BTCUSD,limit,buy,970.40,0.01957955,,970.40,0.01957955,0.01957955,0,970.40
374511426,2017-02-10,01:58:47,5,374511265,maker-or-cancel,Fill,BTCUSD,limit,sell,971.44,7.5,,971.44,0.0276,0.0276,7.4724,971.44
374511426,2017-02-10,01:58:47,5,374511424,immediate-or-cancel,Fill,BTCUSD,limit,buy,971.44,0.0276,,971.44,0.0276,0.0276,0,971.44
374511877,2017-02-10,01:59:33,431,374511845,maker-or-cancel,Fill,BTCUSD,limit,buy,970.21,15.405,,970.21,15.405,15.405,0,970.21
374511877,2017-02-10,01:59:33,431,374511875,,Fill,BTCUSD,limit,sell,969.00,35,,970.21,15.405,15.405,19.595,970.21
374511879,2017-02-10,01:59:33,431,374485239,,Fill,BTCUSD,limit,buy,970.20,21,,970.20,19.595,20.415,0.585,970.20
374511879,2017-02-10,01:59:33,431,374511875,,Fill,BTCUSD,limit,sell,969.00,35,,970.20,19.595,35,0,970.2044014285714285714285714285714
374512269,2017-02-10,01:59:46,713,374512213,maker-or-cancel,Fill,BTCUSD,limit,sell,972.02,15.4714,,972.02,0.0185,0.0185,15.4529,972.02
374512269,2017-02-10,01:59:46,713,374512267,immediate-or-cancel,Fill,BTCUSD,limit,buy,972.02,0.0185,,972.02,0.0185,0.0185,0,972.02
374512652,2017-02-10,02:00:13,232,374512497,maker-or-cancel,Fill,BTCUSD,limit,sell,971.07,7.5,,971.07,0.02,0.02,7.48,971.07
374512652,2017-02-10,02:00:13,232,374512650,,Fill,BTCUSD,limit,buy,1500.00,0.02,,971.07,0.02,0.02,0,971.07
374513803,2017-02-10,02:02:46,573,374513599,maker-or-cancel,Fill,BTCUSD,limit,sell,971.28,7.5,,971.28,0.2211,0.2211,7.2789,971.28
374513803,2017-02-10,02:02:46,573,374513801,immediate-or-cancel,Fill,BTCUSD,limit,buy,971.28,0.2211,,971.28,0.2211,0.2211,0,971.28
374513892,2017-02-10,02:03:17,372,374513599,maker-or-cancel,Fill,BTCUSD,limit,sell,971.28,7.5,,971.28,0.2729,0.494,7.006,971.28
374513892,2017-02-10,02:03:17,372,374513890,immediate-or-cancel,Fill,BTCUSD,limit,buy,971.28,0.2729,,971.28,0.2729,0.2729,0,971.28
374515196,2017-02-10,02:07:16,470,374514794,maker-or-cancel,Fill,BTCUSD,limit,buy,970.91,15.3869,,970.91,0.774,0.774,14.6129,970.91
374515196,2017-02-10,02:07:16,470,374515194,,Fill,BTCUSD,limit,sell,970.91,0.774,,970.91,0.774,0.774,0,970.91
374517096,2017-02-10,02:09:32,490,374516758,maker-or-cancel,Fill,BTCUSD,limit,buy,971.65,15.3373,,971.65,0.7,0.7,14.6373,971.65
374517096,2017-02-10,02:09:32,490,374517094,,Fill,BTCUSD,limit,sell,971.65,0.7,,971.65,0.7,0.7,0,971.65
374517113,2017-02-10,02:09:36,141,374516944,maker-or-cancel,Fill,BTCUSD,limit,sell,973.94,7.5,,973.94,0.01397302,0.01397302,7.48602698,973.94
374517113,2017-02-10,02:09:36,141,374517111,,Fill,BTCUSD,limit,buy,983.68,0.01397302,,973.94,0.01397302,0.01397302,0,973.94
374517966,2017-02-10,02:11:09,716,374517802,maker-or-cancel,Fill,BTCUSD,limit,sell,972.35,7.5,,972.35,7.5,7.5,0,972.35
374517966,2017-02-10,02:11:09,716,374517964,,Fill,BTCUSD,market,buy,,,,972.35,7.5,7.5,0,972.35
374517968,2017-02-10,02:11:09,716,374517808,maker-or-cancel,Fill,BTCUSD,limit,sell,972.80,7.5,,972.80,7.5,7.5,0,972.80
374517968,2017-02-10,02:11:09,716,374517964,,Fill,BTCUSD,market,buy,,,,972.80,7.5,15,0,972.575
